transaction_id,transaction_date,branch_id,branch_name,city,region,customer_id,customer_age_group,customer_gender,product_id,product_name,category,brand,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
TX014199,2025-11-25,BR003,Riverside Center,Siem Reap,North,CUS03528,25-34,Male,PRD0056,Bread Loaf,Grocery,QuickMeal,5,$23.99,15%,$101.96,$76.53,$25.43,Debit Card
TX014200,2025-11-25,BR008,City Hub,Sihanoukville,South,CUS01543,25-34,Female,PRD0040,Running Shoes,Sports,ActivePro,4,$151.99,20%,$486.37,$327.77,$158.60,Credit Card
TX014201,2025-11-25,BR003,Riverside Center,Siem Reap,North,CUS02226,35-44,Male,PRD0041,Adjustable Dumbbell Set,Sports,FitGear,1,$101.99,20%,$81.59,$58.20,$23.39,Credit Card
TX014202,2025-11-25,BR006,East Square,Kratie,East,CUS02441,35-44,Male,PRD0061,Highlighter Set,Stationery,WriteWell,3,$12.99,15%,$33.12,$23.46,$9.66,Credit Card
TX014203,2025-11-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS01663,25-34,Female,PRD0014,Slim Fit Jeans,Fashion,Denim Co,1,$120.99,5%,$114.94,$69.31,$45.63,Credit Card
TX014204,2025-11-26,BR002,Downtown Plaza,Phnom Penh,Central,CUS00393,25-34,Male,PRD0015,Leather Handbag,Fashion,Belle Mode,3,$62.99,10%,$170.07,$118.77,$51.30,Cash
TX014205,2025-11-26,BR008,City Hub,Sihanoukville,South,CUS01119,18-24,Female,PRD0042,Football,Sports,ActivePro,1,$212.99,10%,$191.69,$162.88,$28.81,Mobile Payment
TX014206,2025-11-26,BR008,City Hub,Sihanoukville,South,CUS00681,18-24,Female,PRD0065,Desk Organizer,Stationery,CarryAll,5,$14.99,5%,$71.20,$44.66,$26.54,Credit Card
TX014207,2025-11-26,BR002,Downtown Plaza,Phnom Penh,Central,CUS03820,25-34,Male,PRD0061,Highlighter Set,Stationery,WriteWell,1,$13.99,30%,$9.79,$8.27,$1.52,Debit Card
TX014208,2025-11-26,BR008,City Hub,Sihanoukville,South,CUS03132,18-24,Female,PRD0007,Gaming Mouse RGB,Electronics,NexGear,2,$660.99,5%,"$1,255.88",$769.82,$486.06,Credit Card
TX014209,2025-11-26,BR008,City Hub,Sihanoukville,South,CUS03484,25-34,Male,PRD0004,Smart TV 43in,Electronics,ClearView,1,$561.99,20%,$449.59,$268.12,$181.47,Debit Card
TX014210,2025-11-26,BR002,Downtown Plaza,Phnom Penh,Central,CUS03434,55+,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,4,$1.00,25%,$3.00,$1.71,$1.29,Cash
TX014211,2025-11-26,BR008,City Hub,Sihanoukville,South,CUS00015,18-24,Female,PRD0056,Bread Loaf,Grocery,QuickMeal,6,$18.99,0%,$113.94,$80.17,$33.77,Cash
TX014212,2025-11-26,BR008,City Hub,Sihanoukville,South,CUS03168,45-54,Female,PRD0041,Adjustable Dumbbell Set,Sports,FitGear,1,$116.99,20%,$93.59,$63.66,$29.93,Debit Card
TX014213,2025-11-26,BR001,Central Mall,Phnom Penh,Central,CUS02063,45-54,Female,PRD0056,Bread Loaf,Grocery,QuickMeal,4,$21.99,25%,$65.97,$43.02,$22.95,Cash
TX014214,2025-11-26,BR004,North Point,Battambang,North,CUS03296,35-44,Female,PRD0009,Digital Camera Z2,Electronics,ClearView,3,$138.99,15%,$354.42,$251.52,$102.90,Mobile Payment
TX014215,2025-11-26,BR003,Riverside Center,Siem Reap,North,CUS04033,35-44,Male,PRD0024,Ceramic Dinner Set,Home Living,HomeCraft,1,$230.99,10%,$207.89,$145.14,$62.75,Debit Card
TX014216,2025-11-26,BR007,West Gate,Pursat,West,CUS01581,25-34,Female,PRD0039,Yoga Mat,Sports,FitGear,1,$64.99,25%,$48.74,$28.57,$20.17,Cash
TX014217,2025-11-26,BR002,Downtown Plaza,Phnom Penh,Central,CUS02564,55+,Female,PRD0042,Football,Sports,ActivePro,1,$188.99,5%,$179.54,$132.26,$47.28,Cash
TX014218,2025-11-26,BR004,North Point,Battambang,North,CUS01344,45-54,Male,PRD0040,Running Shoes,Sports,ActivePro,2,$147.99,5%,$281.18,$200.27,$80.91,Cash
TX014219,2025-11-26,BR008,City Hub,Sihanoukville,South,CUS03746,45-54,Male,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,4,$22.99,30%,$64.37,$46.27,$18.10,Cash
TX014220,2025-11-26,BR003,Riverside Center,Siem Reap,North,CUS01112,35-44,Female,PRD0039,Yoga Mat,Sports,FitGear,2,$68.99,30%,$96.59,$74.43,$22.16,Credit Card
TX014221,2025-11-26,BR007,West Gate,Pursat,West,CUS01559,35-44,Female,PRD0049,Cooking Oil 1L,Grocery,FarmFresh,8,$19.99,0%,$159.92,$129.85,$30.07,Cash
TX014222,2025-11-26,BR006,East Square,Kratie,East,CUS03722,45-54,Male,PRD0004,Smart TV 43in,Electronics,ClearView,1,$541.99,15%,$460.69,$254.77,$205.92,Debit Card
TX014223,2025-11-26,BR002,Downtown Plaza,Phnom Penh,Central,CUS00422,18-24,Female,PRD0043,Cycling Helmet,Sports,RideSafe,2,$143.99,20%,$230.38,$137.89,$92.49,Credit Card
TX014224,2025-11-27,BR003,Riverside Center,Siem Reap,North,CUS02097,35-44,Female,PRD0031,Moisturizing Cream,Beauty,PureSkin,1,$55.99,25%,$41.99,$32.20,$9.79,Credit Card
TX014225,2025-11-27,BR005,South Market,Kampot,South,CUS02463,55+,Female,PRD0034,Shampoo 400ml,Beauty,GlowLab,3,$28.99,0%,$86.97,$49.06,$37.91,Debit Card
TX014226,2025-11-27,BR005,South Market,Kampot,South,CUS02454,25-34,Male,PRD0048,Jasmine Rice 5kg,Grocery,FarmFresh,3,$6.99,15%,$17.82,$11.51,$6.31,Cash
TX014227,2025-11-27,BR007,West Gate,Pursat,West,CUS00512,55+,Male,PRD0001,Smartphone X10,Electronics,Voltek,2,$744.99,15%,"$1,266.48",$821.23,$445.25,Debit Card
TX014228,2025-11-27,BR006,East Square,Kratie,East,CUS00166,35-44,Male,PRD0055,Fresh Milk 1L,Grocery,DairyBest,9,$20.99,30%,$132.24,$78.47,$53.77,Debit Card
TX014229,2025-11-27,BR002,Downtown Plaza,Phnom Penh,Central,CUS01834,55+,Female,PRD0063,Mechanical Pencil Set,Stationery,WriteWell,2,$11.99,20%,$19.18,$11.29,$7.89,Debit Card
TX014230,2025-11-27,BR008,City Hub,Sihanoukville,South,CUS01988,45-54,Female,PRD0002,Wireless Earbuds Pro,Electronics,Sonix,1,$383.99,25%,$287.99,$225.33,$62.66,Cash
TX014231,2025-11-27,BR008,City Hub,Sihanoukville,South,CUS03955,25-34,Male,PRD0023,LED Desk Lamp,Home Living,BrightHome,1,$244.99,5%,$232.74,$140.84,$91.90,Debit Card
TX014232,2025-11-27,BR001,Central Mall,Phnom Penh,Central,CUS03196,45-54,Female,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,2,$23.99,10%,$43.18,$28.09,$15.09,Credit Card
TX014233,2025-11-27,BR005,South Market,Kampot,South,CUS02536,35-44,Female,PRD0006,Tablet Air 10,Electronics,Voltek,2,$867.99,10%,"$1,562.38","$1,288.59",$273.79,Cash
TX014234,2025-11-27,BR002,Downtown Plaza,Phnom Penh,Central,CUS00924,18-24,Female,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,2,$93.99,10%,$169.18,$111.24,$57.94,Cash
TX014235,2025-11-27,BR005,South Market,Kampot,South,CUS03789,45-54,Female,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,2,$18.99,5%,$36.08,$27.50,$8.58,Mobile Payment
TX014236,2025-11-27,BR002,Downtown Plaza,Phnom Penh,Central,CUS00847,35-44,Male,PRD0019,Summer Sandals,Fashion,StrideOn,3,$132.99,0%,$398.97,$242.70,$156.27,Mobile Payment
TX014237,2025-11-27,BR003,Riverside Center,Siem Reap,North,CUS03973,18-24,Female,PRD0025,Memory Foam Pillow,Home Living,CozyNest,2,$209.99,20%,$335.98,$243.08,$92.90,Cash
TX014238,2025-11-27,BR004,North Point,Battambang,North,CUS03967,45-54,Female,PRD0028,Electric Kettle,Home Living,HomeCraft,1,$22.99,5%,$21.84,$16.56,$5.28,Cash
TX014239,2025-11-27,BR006,East Square,Kratie,East,CUS04125,35-44,Female,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,4,$3.49,0%,$13.96,$8.19,$5.77,Debit Card
TX014240,2025-11-27,BR004,North Point,Battambang,North,CUS01257,35-44,Male,PRD0005,Bluetooth Speaker,Electronics,Sonix,1,$111.99,0%,$111.99,$81.78,$30.21,Debit Card
TX014241,2025-11-27,BR008,City Hub,Sihanoukville,South,CUS00581,18-24,Male,PRD0029,Wall Clock,Home Living,BrightHome,3,$61.99,20%,$148.78,$89.95,$58.83,Debit Card
TX014242,2025-11-27,BR001,Central Mall,Phnom Penh,Central,CUS02634,45-54,Female,PRD0017,Wool Sweater,Fashion,Urbanwear,2,$79.99,15%,$135.98,$97.11,$38.87,Cash
TX014243,2025-11-28,BR002,Downtown Plaza,Phnom Penh,Central,CUS01862,55+,Female,PRD0064,File Folder Set,Stationery,PaperPlus,6,$16.99,0%,$101.94,$68.08,$33.86,Debit Card
TX014244,2025-11-28,BR002,Downtown Plaza,Phnom Penh,Central,CUS01724,45-54,Female,PRD0012,Women's Summer Dress,Fashion,Belle Mode,2,$134.99,5%,$256.48,$170.35,$86.13,Cash
TX014245,2025-11-28,BR004,North Point,Battambang,North,CUS02341,35-44,Female,PRD0065,Desk Organizer,Stationery,CarryAll,3,$12.99,20%,$31.18,$21.45,$9.73,Credit Card
TX014246,2025-11-28,BR004,North Point,Battambang,North,CUS02890,55+,Male,PRD0029,Wall Clock,Home Living,BrightHome,1,$49.99,0%,$49.99,$27.94,$22.05,Cash
TX014247,2025-11-28,BR008,City Hub,Sihanoukville,South,CUS01475,18-24,Male,PRD0031,Moisturizing Cream,Beauty,PureSkin,3,$55.99,5%,$159.57,$131.36,$28.21,Mobile Payment
TX014248,2025-11-28,BR003,Riverside Center,Siem Reap,North,CUS01493,35-44,Female,PRD0056,Bread Loaf,Grocery,QuickMeal,5,$21.99,10%,$98.96,$79.57,$19.39,Debit Card
TX014249,2025-11-28,BR008,City Hub,Sihanoukville,South,CUS02585,45-54,Male,PRD0033,Sunscreen SPF50,Beauty,PureSkin,4,$21.99,20%,$70.37,$59.60,$10.77,Debit Card
TX014250,2025-11-28,BR002,Downtown Plaza,Phnom Penh,Central,CUS00285,25-34,Male,PRD0019,Summer Sandals,Fashion,StrideOn,2,$130.99,15%,$222.68,$179.40,$43.28,Cash
TX014251,2025-11-28,BR006,East Square,Kratie,East,CUS02932,35-44,Female,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,6,$4.99,25%,$22.46,$18.14,$4.32,Mobile Payment
TX014252,2025-11-28,BR008,City Hub,Sihanoukville,South,CUS03392,45-54,Male,PRD0017,Wool Sweater,Fashion,Urbanwear,7,$81.99,10%,$516.54,$435.92,$80.62,Cash
TX014253,2025-11-28,BR003,Riverside Center,Siem Reap,North,CUS03696,35-44,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,6,$6.99,5%,$39.84,$30.42,$9.42,Debit Card
TX014254,2025-11-28,BR002,Downtown Plaza,Phnom Penh,Central,CUS03185,25-34,Female,PRD0064,File Folder Set,Stationery,PaperPlus,4,$14.99,20%,$47.97,$38.18,$9.79,Cash
TX014255,2025-11-28,BR008,City Hub,Sihanoukville,South,CUS02115,18-24,Female,PRD0047,Swim Goggles,Sports,RideSafe,1,$92.99,15%,$79.04,$52.24,$26.80,Debit Card
TX014256,2025-11-28,BR001,Central Mall,Phnom Penh,Central,CUS03672,25-34,Male,PRD0001,Smartphone X10,Electronics,Voltek,1,$629.99,10%,$566.99,$422.81,$144.18,Credit Card
TX014257,2025-11-28,BR007,West Gate,Pursat,West,CUS02097,35-44,Female,PRD0016,Running Sneakers,Fashion,StrideOn,2,$43.99,10%,$79.18,$47.01,$32.17,Cash
TX014258,2025-11-28,BR004,North Point,Battambang,North,CUS03344,18-24,Female,PRD0048,Jasmine Rice 5kg,Grocery,FarmFresh,4,$8.99,10%,$32.36,$19.13,$13.23,Mobile Payment
TX014259,2025-11-28,BR006,East Square,Kratie,East,CUS00257,35-44,Female,PRD0014,Slim Fit Jeans,Fashion,Denim Co,2,$131.99,20%,$211.18,$168.67,$42.51,Credit Card
TX014260,2025-11-28,BR001,Central Mall,Phnom Penh,Central,CUS02965,35-44,Female,PRD0031,Moisturizing Cream,Beauty,PureSkin,2,$47.99,15%,$81.58,$57.15,$24.43,Credit Card
TX014261,2025-11-28,BR005,South Market,Kampot,South,CUS00346,55+,Male,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,3,$5.99,5%,$17.07,$10.71,$6.36,Mobile Payment
TX014262,2025-11-28,BR004,North Point,Battambang,North,CUS00113,18-24,Female,PRD0009,Digital Camera Z2,Electronics,ClearView,2,$149.99,0%,$299.98,$204.84,$95.14,Debit Card
TX014263,2025-11-28,BR003,Riverside Center,Siem Reap,North,CUS02097,35-44,Female,PRD0030,Facial Cleanser,Beauty,GlowLab,2,$46.99,25%,$70.48,$42.82,$27.66,Debit Card
TX014264,2025-11-28,BR002,Downtown Plaza,Phnom Penh,Central,CUS00508,25-34,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,2,$1.00,20%,$1.60,$0.98,$0.62,Debit Card
TX014265,2025-11-28,BR008,City Hub,Sihanoukville,South,CUS01438,18-24,Female,PRD0041,Adjustable Dumbbell Set,Sports,FitGear,1,$118.99,20%,$95.19,$74.67,$20.52,Mobile Payment
TX014266,2025-11-28,BR002,Downtown Plaza,Phnom Penh,Central,CUS03293,25-34,Female,PRD0021,Non-stick Frying Pan,Home Living,HomeCraft,3,$219.99,5%,$626.97,$410.54,$216.43,Credit Card
TX014267,2025-11-28,BR003,Riverside Center,Siem Reap,North,CUS02315,35-44,Male,PRD0029,Wall Clock,Home Living,BrightHome,4,$51.99,10%,$187.16,$112.96,$74.20,Debit Card
TX014268,2025-11-28,BR003,Riverside Center,Siem Reap,North,CUS03090,35-44,Female,PRD0005,Bluetooth Speaker,Electronics,Sonix,1,$117.99,0%,$117.99,$76.30,$41.69,Debit Card
TX014269,2025-11-29,BR004,North Point,Battambang,North,CUS03336,45-54,Female,PRD0045,Badminton Racket,Sports,ActivePro,1,$170.99,15%,$145.34,$98.47,$46.87,Cash
TX014270,2025-11-29,BR008,City Hub,Sihanoukville,South,CUS02055,45-54,Female,PRD0010,Smartwatch S2,Electronics,NexGear,1,$435.99,20%,$348.79,$215.47,$133.32,Credit Card
TX014271,2025-11-29,BR008,City Hub,Sihanoukville,South,CUS04152,55+,Male,PRD0031,Moisturizing Cream,Beauty,PureSkin,1,$52.99,25%,$39.74,$26.26,$13.48,Cash
TX014272,2025-11-29,BR001,Central Mall,Phnom Penh,Central,CUS00889,25-34,Female,PRD0010,Smartwatch S2,Electronics,NexGear,2,$419.99,10%,$755.98,$561.48,$194.50,Mobile Payment
TX014273,2025-11-29,BR003,Riverside Center,Siem Reap,North,CUS00350,25-34,Male,PRD0004,Smart TV 43in,Electronics,ClearView,1,$598.99,30%,$419.29,$305.57,$113.72,Mobile Payment
TX014274,2025-11-29,BR003,Riverside Center,Siem Reap,North,CUS01405,25-34,Male,PRD0035,Perfume 50ml,Beauty,Belle Cosmetics,5,$32.99,15%,$140.21,$92.58,$47.63,Mobile Payment
TX014275,2025-11-29,BR003,Riverside Center,Siem Reap,North,CUS03235,25-34,Male,PRD0014,Slim Fit Jeans,Fashion,Denim Co,3,$103.99,0%,$311.97,$203.14,$108.83,Mobile Payment
TX014276,2025-11-29,BR006,East Square,Kratie,East,CUS00400,45-54,Male,PRD0033,Sunscreen SPF50,Beauty,PureSkin,1,$22.99,25%,$17.24,$12.58,$4.66,Debit Card
TX014277,2025-11-29,BR006,East Square,Kratie,East,CUS02006,55+,Male,PRD0017,Wool Sweater,Fashion,Urbanwear,2,$87.99,5%,$167.18,$125.58,$41.60,Debit Card
TX014278,2025-11-29,BR002,Downtown Plaza,Phnom Penh,Central,CUS02413,35-44,Male,PRD0064,File Folder Set,Stationery,PaperPlus,3,$15.99,5%,$45.57,$26.81,$18.76,Mobile Payment
TX014279,2025-11-29,BR003,Riverside Center,Siem Reap,North,CUS03433,35-44,Male,PRD0008,Power Bank 20000mAh,Electronics,Sonix,2,$725.99,25%,"$1,088.99",$683.38,$405.61,Mobile Payment
TX014280,2025-11-29,BR005,South Market,Kampot,South,CUS03568,45-54,Male,PRD0017,Wool Sweater,Fashion,Urbanwear,1,$78.99,20%,$63.19,$49.07,$14.12,Credit Card
TX014281,2025-11-29,BR001,Central Mall,Phnom Penh,Central,CUS01045,55+,Male,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,5,$3.99,0%,$19.95,$10.99,$8.96,Mobile Payment
TX014282,2025-11-29,BR001,Central Mall,Phnom Penh,Central,CUS01203,18-24,Male,PRD0064,File Folder Set,Stationery,PaperPlus,6,$16.99,25%,$76.46,$60.02,$16.44,Cash
TX014283,2025-11-29,BR006,East Square,Kratie,East,CUS02876,35-44,Female,PRD0001,Smartphone X10,Electronics,Voltek,2,$598.99,15%,"$1,018.28",$772.52,$245.76,Credit Card
TX014284,2025-11-30,BR003,Riverside Center,Siem Reap,North,CUS03626,25-34,Female,PRD0002,Wireless Earbuds Pro,Electronics,Sonix,1,$352.99,30%,$247.09,$206.27,$40.82,Mobile Payment
TX014285,2025-11-30,BR001,Central Mall,Phnom Penh,Central,CUS00732,18-24,Female,PRD0032,Matte Lipstick,Beauty,Belle Cosmetics,1,$65.99,20%,$52.79,$35.55,$17.24,Debit Card
TX014286,2025-11-30,BR008,City Hub,Sihanoukville,South,CUS03034,45-54,Male,PRD0032,Matte Lipstick,Beauty,Belle Cosmetics,4,$69.99,25%,$209.97,$142.07,$67.90,Cash
TX014287,2025-11-30,BR003,Riverside Center,Siem Reap,North,CUS01041,25-34,Female,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,3,$61.99,5%,$176.67,$148.66,$28.01,Cash
TX014288,2025-11-30,BR001,Central Mall,Phnom Penh,Central,CUS00793,18-24,Female,PRD0002,Wireless Earbuds Pro,Electronics,Sonix,2,$361.99,0%,$723.98,$461.21,$262.77,Credit Card
TX014289,2025-11-30,BR001,Central Mall,Phnom Penh,Central,CUS01505,18-24,Female,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,3,$12.99,25%,$29.23,$19.61,$9.62,Cash
TX014290,2025-11-30,BR003,Riverside Center,Siem Reap,North,CUS03373,55+,Male,PRD0004,Smart TV 43in,Electronics,ClearView,1,$580.99,10%,$522.89,$303.17,$219.72,Credit Card
TX014291,2025-11-30,BR006,East Square,Kratie,East,CUS03139,18-24,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,4,$1.00,10%,$3.60,$2.72,$0.88,Cash
TX014292,2025-11-30,BR008,City Hub,Sihanoukville,South,CUS02051,45-54,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,4,$5.99,0%,$23.96,$17.48,$6.48,Debit Card
TX014293,2025-11-30,BR006,East Square,Kratie,East,CUS02986,55+,Female,PRD0004,Smart TV 43in,Electronics,ClearView,1,$637.99,10%,$574.19,$327.39,$246.80,Debit Card
TX014294,2025-11-30,BR005,South Market,Kampot,South,CUS01797,55+,Male,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,5,$19.99,20%,$79.96,$48.38,$31.58,Mobile Payment
TX014295,2025-11-30,BR002,Downtown Plaza,Phnom Penh,Central,CUS00926,25-34,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,3,$1.00,20%,$2.40,$1.82,$0.58,Mobile Payment
TX014296,2025-11-30,BR006,East Square,Kratie,East,CUS03554,35-44,Female,PRD0047,Swim Goggles,Sports,RideSafe,2,$84.99,10%,$152.98,$94.13,$58.85,Cash
TX014297,2025-11-30,BR008,City Hub,Sihanoukville,South,CUS00221,18-24,Female,PRD0009,Digital Camera Z2,Electronics,ClearView,1,$159.99,0%,$159.99,$102.47,$57.52,Mobile Payment
TX014298,2025-11-30,BR001,Central Mall,Phnom Penh,Central,CUS03785,18-24,Male,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,4,$3.99,15%,$13.57,$8.21,$5.36,Cash
TX014299,2025-11-30,BR007,West Gate,Pursat,West,CUS03353,35-44,Male,PRD0061,Highlighter Set,Stationery,WriteWell,3,$14.99,5%,$42.72,$24.70,$18.02,Cash
TX014300,2025-11-30,BR001,Central Mall,Phnom Penh,Central,CUS03040,25-34,Female,PRD0012,Women's Summer Dress,Fashion,Belle Mode,1,$125.99,5%,$119.69,$83.47,$36.22,Mobile Payment
TX014301,2025-11-30,BR002,Downtown Plaza,Phnom Penh,Central,CUS02404,45-54,Male,PRD0017,Wool Sweater,Fashion,Urbanwear,3,$82.99,0%,$248.97,$164.80,$84.17,Mobile Payment
TX014302,2025-11-30,BR008,City Hub,Sihanoukville,South,CUS03434,55+,Male,PRD0042,Football,Sports,ActivePro,2,$197.99,0%,$395.98,$333.46,$62.52,Cash
TX014303,2025-11-30,BR006,East Square,Kratie,East,CUS00118,45-54,Male,PRD0063,Mechanical Pencil Set,Stationery,WriteWell,4,$13.99,15%,$47.57,$30.17,$17.40,Debit Card
TX014304,2025-11-30,BR008,City Hub,Sihanoukville,South,CUS02512,45-54,Male,PRD0061,Highlighter Set,Stationery,WriteWell,1,$12.99,25%,$9.74,$8.05,$1.69,Debit Card
TX014305,2025-11-30,BR003,Riverside Center,Siem Reap,North,CUS01131,35-44,Female,PRD0015,Leather Handbag,Fashion,Belle Mode,3,$68.99,15%,$175.92,$146.26,$29.66,Credit Card
TX014306,2025-11-30,BR001,Central Mall,Phnom Penh,Central,CUS02683,45-54,Female,PRD0036,Hair Serum,Beauty,GlowLab,3,$16.99,25%,$38.23,$29.17,$9.06,Mobile Payment
TX014307,2025-12-01,BR003,Riverside Center,Siem Reap,North,CUS02837,35-44,Male,PRD0026,Storage Organizer Box,Home Living,TidyLiving,1,$68.99,25%,$51.74,$32.02,$19.72,Mobile Payment
TX014308,2025-12-01,BR001,Central Mall,Phnom Penh,Central,CUS00939,18-24,Female,PRD0019,Summer Sandals,Fashion,StrideOn,1,$112.99,0%,$112.99,$77.81,$35.18,Cash
TX014309,2025-12-01,BR003,Riverside Center,Siem Reap,North,CUS00670,45-54,Female,PRD0002,Wireless Earbuds Pro,Electronics,Sonix,1,$382.99,5%,$363.84,$224.05,$139.79,Credit Card
TX014310,2025-12-01,BR008,City Hub,Sihanoukville,South,CUS02497,45-54,Female,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,2,$85.99,10%,$154.78,$101.19,$53.59,Credit Card
TX014311,2025-12-01,BR004,North Point,Battambang,North,CUS03949,35-44,Male,PRD0016,Running Sneakers,Fashion,StrideOn,3,$35.99,15%,$91.77,$76.24,$15.53,Debit Card
TX014312,2025-12-01,BR006,East Square,Kratie,East,CUS02778,45-54,Male,PRD0056,Bread Loaf,Grocery,QuickMeal,5,$19.99,20%,$79.96,$46.68,$33.28,Credit Card
TX014313,2025-12-01,BR002,Downtown Plaza,Phnom Penh,Central,CUS02070,25-34,Female,PRD0043,Cycling Helmet,Sports,RideSafe,1,$160.99,0%,$160.99,$99.50,$61.49,Credit Card
TX014314,2025-12-01,BR003,Riverside Center,Siem Reap,North,CUS03934,35-44,Female,PRD0058,Notebook A5,Stationery,PaperPlus,1,$13.99,5%,$13.29,$8.65,$4.64,Mobile Payment
TX014315,2025-12-01,BR001,Central Mall,Phnom Penh,Central,CUS03468,18-24,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,6,$1.00,25%,$4.50,$3.52,$0.98,Mobile Payment
TX014316,2025-12-01,BR008,City Hub,Sihanoukville,South,CUS03086,45-54,Male,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,4,$63.99,25%,$191.97,$118.24,$73.73,Credit Card
TX014317,2025-12-01,BR001,Central Mall,Phnom Penh,Central,CUS01926,25-34,Female,PRD0041,Adjustable Dumbbell Set,Sports,FitGear,2,$111.99,30%,$156.79,$129.08,$27.71,Debit Card
TX014318,2025-12-01,BR005,South Market,Kampot,South,CUS02097,35-44,Female,PRD0015,Leather Handbag,Fashion,Belle Mode,3,$61.99,20%,$148.78,$98.94,$49.84,Credit Card
TX014319,2025-12-01,BR002,Downtown Plaza,Phnom Penh,Central,CUS01146,45-54,Male,PRD0006,Tablet Air 10,Electronics,Voltek,1,$895.99,25%,$671.99,$404.75,$267.24,Mobile Payment
TX014320,2025-12-01,BR006,East Square,Kratie,East,CUS03456,25-34,Male,PRD0063,Mechanical Pencil Set,Stationery,WriteWell,2,$10.99,0%,$21.98,$16.02,$5.96,Mobile Payment
TX014321,2025-12-01,BR006,East Square,Kratie,East,CUS01261,35-44,Female,PRD0019,Summer Sandals,Fashion,StrideOn,2,$106.99,0%,$213.98,$153.10,$60.88,Cash
TX014322,2025-12-01,BR006,East Square,Kratie,East,CUS02941,45-54,Female,PRD0035,Perfume 50ml,Beauty,Belle Cosmetics,2,$30.99,15%,$52.68,$31.08,$21.60,Debit Card
TX014323,2025-12-01,BR003,Riverside Center,Siem Reap,North,CUS03677,18-24,Male,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,4,$3.49,0%,$13.96,$10.35,$3.61,Mobile Payment
TX014324,2025-12-01,BR006,East Square,Kratie,East,CUS02322,45-54,Female,PRD0040,Running Shoes,Sports,ActivePro,1,$167.99,0%,$167.99,$133.36,$34.63,Credit Card
TX014325,2025-12-01,BR003,Riverside Center,Siem Reap,North,CUS00679,35-44,Male,PRD0038,Body Lotion,Beauty,PureSkin,1,$30.99,10%,$27.89,$18.51,$9.38,Mobile Payment
TX014326,2025-12-01,BR003,Riverside Center,Siem Reap,North,CUS00097,25-34,Female,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,3,$61.99,5%,$176.67,$137.55,$39.12,Debit Card
TX014327,2025-12-02,BR008,City Hub,Sihanoukville,South,CUS02829,25-34,Male,PRD0006,Tablet Air 10,Electronics,Voltek,4,$914.99,20%,"$2,927.97","$2,142.61",$785.36,Credit Card
TX014328,2025-12-02,BR007,West Gate,Pursat,West,CUS00988,55+,Male,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,3,$3.49,25%,$7.85,$6.58,$1.27,Credit Card
TX014329,2025-12-02,BR007,West Gate,Pursat,West,CUS00163,45-54,Female,PRD0055,Fresh Milk 1L,Grocery,DairyBest,3,$18.99,30%,$39.88,$29.73,$10.15,Mobile Payment
TX014330,2025-12-02,BR002,Downtown Plaza,Phnom Penh,Central,CUS01527,45-54,Female,PRD0065,Desk Organizer,Stationery,CarryAll,5,$11.99,25%,$44.96,$25.92,$19.04,Mobile Payment
TX014331,2025-12-02,BR002,Downtown Plaza,Phnom Penh,Central,CUS02469,25-34,Male,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,2,$23.99,10%,$43.18,$36.41,$6.77,Cash
TX014332,2025-12-02,BR004,North Point,Battambang,North,CUS02317,35-44,Female,PRD0038,Body Lotion,Beauty,PureSkin,2,$33.99,0%,$67.98,$49.80,$18.18,Debit Card
TX014333,2025-12-02,BR007,West Gate,Pursat,West,CUS00724,35-44,Female,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,2,$58.99,10%,$106.18,$62.27,$43.91,Credit Card
TX014334,2025-12-02,BR004,North Point,Battambang,North,CUS02562,25-34,Male,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,4,$3.99,10%,$14.36,$9.97,$4.39,Debit Card
